epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03591073451995849,0.03546086850166321,0.6620407474747474,0.0022010740914997747,0.0204,0.1004
2,0.03360606258869171,0.03219625623226166,0.7711181414141415,0.03990882276654329,0.0734,0.2477
3,0.031125806040763856,0.03007457983493805,0.81644752020202,0.08955227175822017,0.1211,0.339
4,0.029412359104156495,0.028366587495803834,0.8463949393939394,0.1275951980194269,0.1529,0.4058
5,0.028034036617279053,0.02717805452346802,0.8652825,0.1556605263241323,0.1799,0.4478
6,0.02684387197971344,0.02616098771095276,0.8804947474747474,0.18315105558238365,0.2095,0.4835
7,0.02588091549873352,0.024857493138313293,0.8929911161616162,0.2157678427875823,0.2369,0.526
8,0.025032270402908324,0.02394658682346344,0.9016357525252525,0.23983244554410535,0.2618,0.5566
9,0.02433894580364227,0.023554000234603883,0.9071699646464648,0.25398787363368314,0.2768,0.5688
10,0.023716515526771547,0.02288864231109619,0.9119015454545455,0.26730281135970774,0.286,0.5852
11,0.02316485260486603,0.022373458433151246,0.9168937676767678,0.2779186724562527,0.2971,0.598
12,0.022712741513252258,0.0219481281042099,0.9211143080808083,0.29592236912266756,0.3146,0.6103
13,0.022303601670265197,0.021735532069206236,0.923122409090909,0.29669936116049245,0.316,0.6164
14,0.021886507148742677,0.021388489389419556,0.9264106666666666,0.3117528528001262,0.3305,0.6263
15,0.021521905102729798,0.021318686628341674,0.928602015151515,0.31209661645385633,0.3298,0.6314
