epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.036000039615631106,0.036320730876922606,0.6266416616161616,0.0005141074646988358,0.0097,0.0534
2,0.03502789706230164,0.034359244298934936,0.7129713787878788,0.008753220311824841,0.0339,0.1433
3,0.03286968970775604,0.0326197336435318,0.762566818181818,0.03608727234254093,0.0656,0.2263
4,0.03158955050468445,0.03105945129394531,0.7997868282828283,0.06047698365794596,0.09,0.2917
5,0.0306164511013031,0.03025542244911194,0.817355116161616,0.08492671511433353,0.1109,0.3335
6,0.029756982955932616,0.029544997572898864,0.8303237525252526,0.10475283083349567,0.1287,0.3641
7,0.029055416502952576,0.02912582085132599,0.8382673383838383,0.11754278464182652,0.14,0.3776
8,0.028523661036491395,0.028639785742759705,0.8458245353535354,0.13043043140247937,0.1524,0.3997
9,0.02803960066318512,0.028346081256866454,0.8507385050505052,0.13473844193115608,0.1551,0.4093
10,0.027644161901474,0.028092589211463927,0.8540968333333332,0.1399860396674271,0.1624,0.4222
11,0.027303126339912415,0.027880653405189516,0.8569942323232325,0.14953331801773256,0.1703,0.4274
12,0.027022863969802857,0.027644773268699647,0.8599205555555556,0.15361263964937413,0.1748,0.4341
13,0.026770719056129457,0.027458554887771606,0.8626550050505053,0.15808872507234265,0.1811,0.4412
14,0.026535975074768067,0.027384858679771425,0.8632500000000001,0.16243203695177066,0.1842,0.4402
15,0.026300305104255677,0.02706011939048767,0.8669118686868686,0.17129902126568616,0.1929,0.4524
