epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03599754483222961,0.036375886297225955,0.596780186868687,0.00019801980198019803,0.01,0.0525
2,0.035819860010147093,0.03570142683982849,0.6239248939393939,0.0024486099655504977,0.0206,0.0858
3,0.03454109079360962,0.033368220329284666,0.7485213686868687,0.02149803531595227,0.047,0.1888
4,0.03184074408531189,0.030714448952674864,0.8105491464646464,0.07521033557374472,0.105,0.3045
5,0.02955433045387268,0.028089365649223326,0.8539499141414142,0.1418591487109341,0.1651,0.417
6,0.02772020305156708,0.026354924988746642,0.8784453232323233,0.18017611727525085,0.1998,0.4683
7,0.02660545265674591,0.025779767894744874,0.8829973131313131,0.18817625659729,0.2117,0.4861
8,0.025405026450157166,0.02432718698978424,0.8984478787878787,0.22938415071482862,0.2452,0.5338
9,0.024541114282608033,0.024767154693603514,0.8970283282828285,0.2117931437905978,0.2326,0.5181
10,0.02381279194355011,0.023849430537223815,0.9046055101010101,0.244940341901791,0.2608,0.55
11,0.023263123149871827,0.023637505412101745,0.9085654343434344,0.25638590607536105,0.2696,0.5558
12,0.022762031517028807,0.023323295712471007,0.9104989696969698,0.2583083786241378,0.2776,0.5633
13,0.022340189609527588,0.02211248571872711,0.9204554090909092,0.2886406550787435,0.3038,0.5951
14,0.02203682897567749,0.022214663434028625,0.9207933131313133,0.2861079713293551,0.2989,0.6009
15,0.0216232386636734,0.022465773010253907,0.918517984848485,0.2844996155205327,0.2961,0.588
16,0.02149453251361847,0.021960975623130798,0.921632126262626,0.290398674308049,0.3065,0.6086
17,0.021176620626449583,0.022104097247123717,0.9229315757575759,0.2870182355375342,0.3041,0.6037
18,0.021007666778564454,0.021926432061195374,0.9233552676767676,0.2966974797429286,0.3073,0.6077
19,0.020850281867980956,0.021786284804344178,0.9238307777777779,0.3013331255953026,0.3143,0.6183
20,0.020610447216033934,0.021384650564193725,0.9264104595959597,0.3089992977966648,0.3268,0.6255
21,0.0204035919713974,0.02184362633228302,0.9245363686868686,0.2981459714911681,0.3112,0.6137
22,0.020236465888023376,0.021521670699119567,0.9278415757575758,0.3121315608843525,0.3239,0.6278
23,0.02006349935531616,0.02219963698387146,0.9222999696969697,0.29271892961855983,0.3057,0.6083
24,0.02003272976398468,0.021719820880889893,0.9274897777777776,0.3125710526243814,0.3244,0.6272
25,0.01982302566051483,0.02120485360622406,0.9300549292929291,0.3182987823743774,0.3291,0.6357
