epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03522395171165466,0.03449958057403565,0.7187653434343434,0.011720365166690599,0.037,0.1462
2,0.031682468662261966,0.029908919882774353,0.8242868888888889,0.08410449824962452,0.1122,0.3423
3,0.028481613907814025,0.02738313467502594,0.8638377676767678,0.15163064338493062,0.1757,0.4369
4,0.02595797161579132,0.025387866282463072,0.8891926565656566,0.2062203706215536,0.2295,0.5
5,0.024012815904617308,0.024363320875167845,0.9012792424242423,0.2305112223472115,0.2522,0.534
6,0.022480302109718322,0.02352129843235016,0.9104510707070708,0.2527620450179132,0.2689,0.5626
7,0.021200962262153625,0.022650563859939576,0.9183354191919192,0.2796149993250394,0.2949,0.5902
8,0.020079384908676147,0.023739377474784853,0.9149822828282828,0.2609414108242015,0.273,0.569
9,0.019156752135753633,0.022904839110374452,0.9209442929292928,0.2834547186893721,0.2985,0.5981
10,0.018327861902713776,0.023055322980880737,0.9197585252525253,0.28710935984977615,0.3019,0.6048
11,0.01761134647130966,0.023214736199378968,0.9246680555555555,0.29857144773929123,0.3096,0.6092
12,0.016974917619228362,0.022644772624969483,0.9253858080808081,0.3135850085540848,0.3272,0.6283
13,0.016358242154121398,0.023099789786338806,0.9271844696969695,0.3231912321619335,0.3317,0.6281
14,0.015889333231449126,0.02332161474227905,0.9272165555555556,0.31724921782052323,0.327,0.6312
15,0.015377975840568542,0.023556286644935608,0.9263498838383839,0.3173873447751287,0.3228,0.6286
16,0.015023313705921174,0.024061615586280824,0.9222205050505052,0.3267419925072504,0.3361,0.6317
17,0.014758291022777557,0.024370971274375916,0.9206448888888891,0.32292885080929046,0.3308,0.6263
18,0.014331787915229797,0.024246797013282775,0.922514202020202,0.32891700091763226,0.3371,0.6296
19,0.01406960855960846,0.02451932227611542,0.9224462828282829,0.3260672866393879,0.3339,0.6253
20,0.01374458720445633,0.025122799515724183,0.9239279696969699,0.3319444352148586,0.3381,0.6407
21,0.013594996540546416,0.026037338781356813,0.9208851616161617,0.32675633092561024,0.3294,0.6277
22,0.013413745925426483,0.026802074813842773,0.919490575757576,0.31346137629881166,0.3173,0.6198
23,0.013166828031539917,0.025509417653083802,0.9195757020202022,0.32452583345993846,0.3309,0.6244
24,0.012965745470523834,0.02655058786869049,0.9155405656565658,0.3171437740452402,0.3236,0.6155
25,0.01280164045214653,0.026389199328422545,0.9180416161616161,0.3247973929871979,0.3287,0.6257
26,0.012664705617427826,0.027275079607963562,0.9157140606060606,0.3077777249107045,0.3115,0.6107
27,0.01256268780708313,0.02790418531894684,0.9141120303030305,0.30755956606560503,0.3154,0.6119
28,0.012327565455436706,0.027992793679237366,0.9151085858585859,0.3178506629077154,0.3219,0.6162
29,0.012310440163612366,0.028246175122261047,0.9136666262626263,0.311702785885684,0.317,0.6118
30,0.01231276597380638,0.029017685127258303,0.9131722121212121,0.315288384009174,0.3188,0.6096
31,0.012170497982501983,0.029602857017517088,0.9125928333333333,0.3101517694767203,0.3121,0.6047
32,0.012105533497333527,0.029789731907844542,0.9069958787878787,0.3033636242624592,0.3122,0.6012
33,0.011853358454704284,0.030368235063552858,0.9068751212121212,0.3027877259751225,0.3051,0.5951
34,0.011869664458036423,0.03068232350349426,0.9085875050505049,0.3058858749262296,0.3097,0.605
35,0.011802836025953292,0.030753192615509035,0.905008717171717,0.29760455623443766,0.3064,0.5946
36,0.011749521088600159,0.0323540625333786,0.9037926363636365,0.2943402637064515,0.2955,0.5915
37,0.011660695509910583,0.03243350603580475,0.9060143232323231,0.31021587065703615,0.316,0.6053
38,0.011561572260856629,0.03160086486339569,0.9058059393939395,0.310324205487562,0.3128,0.6028
39,0.011653562494516373,0.0317151606798172,0.9044556111111111,0.2988203738438859,0.3048,0.5944
40,0.01141845056295395,0.033718968892097474,0.907004419191919,0.30807630809047004,0.3115,0.6032
41,0.011531854375600815,0.03177396302223206,0.9035544444444443,0.30691021475777847,0.3115,0.5971
42,0.011534520041942596,0.03483701286315918,0.8934942121212122,0.2832288994042504,0.2903,0.569
43,0.011371378381252288,0.033142608308792114,0.9036022424242425,0.2995766015778407,0.3025,0.5907
44,0.011349134452342986,0.03306354429721832,0.9032780909090908,0.30726250057255233,0.3115,0.5923
45,0.011404506150484085,0.0327728001832962,0.8997763535353533,0.29539527066731297,0.3024,0.5812
46,0.011046087110042572,0.03314381358623505,0.904503202020202,0.30036388168565265,0.3029,0.5888
47,0.011071683756113053,0.03459109678268433,0.90177501010101,0.2981305667697453,0.3019,0.5924
48,0.011164194461107254,0.03389963190555573,0.9034886464646464,0.3020399158107758,0.3069,0.5956
49,0.011123646099567413,0.03416945176124573,0.9031446111111114,0.29950939291995304,0.3042,0.5959
50,0.011083693399429322,0.035455231380462644,0.9001969797979796,0.2953163443809678,0.2961,0.582
51,0.011027710114717483,0.03395502738952637,0.9034126969696971,0.30110443232871487,0.3053,0.5978
52,0.011021431920528412,0.03397183005809784,0.9006166414141414,0.29039508737423647,0.2932,0.5855
53,0.011022489572763442,0.034012025356292726,0.895836196969697,0.2843539145024112,0.2918,0.5779
54,0.011014290106296539,0.035411371755599975,0.8989860505050504,0.2928477381392005,0.2973,0.5845
55,0.010896249054670334,0.034676859068870546,0.9003623282828283,0.28718434343602994,0.2912,0.5745
56,0.010836034251451493,0.03613689618110657,0.8964760404040404,0.2852385648493381,0.2908,0.5788
57,0.010921291488409042,0.03556012215614319,0.8974730353535353,0.29256427596260787,0.2993,0.5872
58,0.010758706928491592,0.034882183504104616,0.9006590252525254,0.29674492672952385,0.2982,0.5856
59,0.010775167850255967,0.03386539702415466,0.9003105757575757,0.2987648689523779,0.3029,0.5834
60,0.010671142737865447,0.03534284987449646,0.8975040454545455,0.288062035493284,0.2908,0.5794
