epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03570543296813965,0.03595932512283325,0.6770817777777778,0.007103129704862271,0.023,0.0976
2,0.03268514362335205,0.031350703406333925,0.7941031868686868,0.05936901468312066,0.0855,0.2844
3,0.02968726284980774,0.028847048258781434,0.8409165404040405,0.11857141712376862,0.1406,0.3856
4,0.027619431166648865,0.02719741961956024,0.8647494494949497,0.16033852187802006,0.182,0.4496
5,0.02595406656742096,0.026253068327903747,0.8790971010101011,0.18830589982384238,0.2085,0.4742
6,0.024538178815841676,0.025061691999435424,0.8931022525252525,0.21720237123953973,0.2363,0.5143
7,0.023373279218673704,0.024447797322273254,0.9008935454545453,0.23299158825136143,0.2536,0.54
8,0.022354550681114197,0.024241539645195008,0.9055537777777779,0.24044289116721168,0.2606,0.5485
9,0.02141747591972351,0.023759564566612244,0.9100280404040403,0.25106645554123475,0.2724,0.5653
10,0.020557394042015075,0.022938074922561644,0.9157202070707071,0.2700324164338156,0.2879,0.5843
11,0.019798016924858095,0.0228389662027359,0.918298090909091,0.2768379618742323,0.2941,0.5929
12,0.019111268377304078,0.02255234432220459,0.9219189393939395,0.2916046731808301,0.303,0.6033
13,0.01846462419271469,0.02273705711364746,0.9227479545454547,0.29392966989031616,0.3024,0.6031
14,0.017880526189804076,0.022113698887825013,0.9270261414141414,0.3135893021088342,0.3181,0.6181
15,0.017328155727386475,0.021829777455329893,0.9291971010101011,0.31991600220112554,0.3252,0.628
