epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.0357530807685852,0.0359905930519104,0.6723950404040403,0.0037206419742500203,0.0236,0.1062
2,0.033414561786651614,0.03307938642501831,0.7552693939393939,0.026154995445091162,0.0573,0.2043
3,0.031926316466331484,0.0313240478515625,0.8002479595959595,0.04678163378945526,0.0795,0.2805
4,0.030846036200523376,0.030638478708267212,0.8181136161616162,0.06872281267550123,0.0982,0.3124
5,0.030139129085540773,0.03034739716053009,0.8293834545454546,0.08144517530228736,0.1126,0.3252
6,0.029684745173454284,0.02942453007698059,0.8396657777777778,0.1015021688666396,0.1329,0.3575
7,0.02933121002674103,0.029518755412101746,0.8393869393939393,0.10151076281692685,0.13,0.3628
8,0.028934150815010072,0.029001234173774718,0.8491581262626263,0.11377116493492286,0.143,0.3818
9,0.028635329365730287,0.029083498406410217,0.8511375505050505,0.10908661293498888,0.1405,0.3815
10,0.02835795132637024,0.02904926519393921,0.851198777777778,0.11492354316609857,0.1481,0.3712
11,0.027756000399589538,0.028079553508758546,0.8619959898989901,0.14001465937775803,0.1693,0.4134
12,0.02739775767803192,0.02863349211215973,0.8613252777777777,0.1277634671148408,0.1619,0.3932
13,0.027038043460845946,0.028666039061546324,0.8617557424242425,0.1258536499282556,0.1593,0.3899
14,0.02683412106513977,0.028153973531723022,0.8667540303030303,0.13356809751893448,0.1647,0.407
15,0.026625036787986757,0.0304150062084198,0.8517168636363636,0.10773459537767589,0.1353,0.3486
16,0.02651545928955078,0.02718263056278229,0.8751989797979798,0.16327824011731298,0.185,0.4404
17,0.02627326874732971,0.028648235774040222,0.8666079696969696,0.12868474260326385,0.1586,0.3915
18,0.026182061781883238,0.0281855388879776,0.8707575757575756,0.1371628525209494,0.1614,0.4076
19,0.025951564745903016,0.027571557641029358,0.8753430050505051,0.1503075334361967,0.179,0.4279
20,0.025864740805625914,0.027099406385421753,0.8809286262626262,0.15947771757799883,0.186,0.4417
21,0.02568507701396942,0.026971354389190672,0.881858313131313,0.1638891468995916,0.19,0.4508
22,0.025622673845291138,0.026596076536178587,0.8842606313131314,0.16987090063347343,0.1962,0.4622
23,0.025585882573127747,0.0259660799741745,0.8892728080808081,0.18718100974485258,0.208,0.4872
24,0.025399501361846925,0.02633518109321594,0.888176196969697,0.17783582323860606,0.2024,0.4708
25,0.02532240611076355,0.026304415917396545,0.8889351313131314,0.18171875556787118,0.1995,0.4813
26,0.025200421714782716,0.025643321347236632,0.8937220808080808,0.19518076561754832,0.2145,0.5035
27,0.02515900435447693,0.02572625708580017,0.892825191919192,0.19686858463250023,0.2131,0.4977
28,0.02504346794128418,0.026933291506767272,0.8856344999999999,0.15579856106394796,0.1857,0.4509
29,0.02487123215675354,0.026052555227279662,0.8927646363636363,0.18155963537983424,0.2031,0.4817
30,0.024969374089241027,0.026740931916236877,0.8873983232323233,0.17292363702480568,0.1965,0.4636
31,0.024816204228401185,0.02545286328792572,0.8955603737373738,0.19700513248117626,0.2187,0.5072
32,0.024796560397148133,0.025691094207763672,0.8933525555555556,0.19510960876443914,0.2177,0.4995
33,0.024558384408950806,0.025603416848182677,0.8955470757575759,0.19390904888698043,0.2152,0.5023
34,0.024545572094917298,0.02567043068408966,0.896781106060606,0.19260824994584375,0.2117,0.4991
35,0.024551491885185243,0.025400960087776182,0.8983209595959595,0.19702166682850383,0.2218,0.5064
36,0.02442280019760132,0.02509940378665924,0.9015658484848484,0.19978767061401229,0.2252,0.5242
37,0.024435869064331053,0.02618990797996521,0.8942102828282829,0.17490015249402205,0.2025,0.4774
38,0.024300122046470644,0.02607389302253723,0.8942413333333333,0.1824116016601,0.2123,0.4816
39,0.0243726336812973,0.02720373694896698,0.8886148484848482,0.15852731654322913,0.1789,0.4327
40,0.024239017996788025,0.026121380090713502,0.8968137575757577,0.17944617198020363,0.1996,0.489
41,0.024207390751838684,0.025783008766174318,0.8984014444444445,0.18657640351957933,0.208,0.4923
42,0.02417430405139923,0.02949582200050354,0.8729836565656565,0.12658287514684308,0.1514,0.3807
43,0.024230591197013856,0.02465386583805084,0.9057036565656564,0.2121077499517747,0.2346,0.5311
44,0.024157393698692322,0.024996936702728272,0.9038749141414141,0.20377059960451815,0.2287,0.5269
45,0.024122778539657594,0.02589102210998535,0.8971215909090909,0.1930519231692523,0.2186,0.4928
46,0.024109900407791138,0.025258571100234984,0.9013075757575757,0.2079875989262757,0.229,0.5082
47,0.024032037949562074,0.02533881895542145,0.9038378585858585,0.199560181495027,0.2226,0.5104
48,0.024040636858940125,0.025282373070716856,0.9034465353535355,0.20488827463869508,0.2277,0.5103
49,0.02410219395160675,0.025636320900917053,0.8997846464646466,0.1976275932695476,0.215,0.4987
50,0.02403964539527893,0.025639291787147522,0.9018068585858585,0.19240423402286083,0.217,0.5072
51,0.02398827347278595,0.02511338942050934,0.9029322424242424,0.20021454537141492,0.2267,0.5133
52,0.023924842004776,0.02476241252422333,0.9040898737373737,0.21867655582596815,0.244,0.5321
53,0.02386076240539551,0.024484804701805116,0.9081263232323233,0.22304506880042083,0.2411,0.5364
54,0.023986646227836608,0.02469119575023651,0.9073076818181819,0.21291050606250286,0.239,0.5261
55,0.023784004883766176,0.024772533869743346,0.905033696969697,0.2216434684703763,0.2431,0.5254
56,0.023898577394485473,0.025027445936203003,0.9045026262626262,0.2108742949988842,0.2363,0.5173
57,0.023854585123062134,0.0247617493391037,0.9071117777777777,0.2175525899693195,0.2357,0.5297
58,0.023694617218971252,0.02453035409450531,0.9081676161616162,0.21700543844433492,0.2408,0.5293
59,0.023707485847473144,0.0252582400560379,0.9058039090909094,0.2096209306802921,0.2267,0.5086
60,0.023735822863578795,0.02454268636703491,0.9074982727272727,0.21371481805517867,0.2393,0.529
