epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03609839493751526,0.03640078592300415,0.5,0.00019801980198019803,0.01,0.05
2,0.03604288509368896,0.03640084547996521,0.5,0.00019801980198019803,0.01,0.05
3,0.036042892379760744,0.036400844049453734,0.5,0.00019801980198019803,0.01,0.05
4,0.036042892427444455,0.036400844001770016,0.5,0.00019801980198019803,0.01,0.05
5,0.03604289239883423,0.036400844001770016,0.5,0.00019801980198019803,0.01,0.05
6,0.036042892427444455,0.03640084390640259,0.5,0.00019801980198019803,0.01,0.05
7,0.03604289239883423,0.036400843954086305,0.5,0.00019801980198019803,0.01,0.05
8,0.03604289244651795,0.036400844001770016,0.5,0.00019801980198019803,0.01,0.05
9,0.036042892427444455,0.036400844049453734,0.5,0.00019801980198019803,0.01,0.05
10,0.03604289245605469,0.036400843954086305,0.5,0.00019801980198019803,0.01,0.05
11,0.03604289249420166,0.03640084381103516,0.5,0.00019801980198019803,0.01,0.05
12,0.03604289248466492,0.036400844049453734,0.5,0.00019801980198019803,0.01,0.05
13,0.036042892503738405,0.036400843954086305,0.5,0.00019801980198019803,0.01,0.05
14,0.036042892417907715,0.03640084381103516,0.5,0.00019801980198019803,0.01,0.05
15,0.03604289245605469,0.036400844001770016,0.5,0.00019801980198019803,0.01,0.05
