epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.009008349342346192,0.00909826021194458,0.6590077171717172,0.0038961226978230447,0.0167,0.0747
2,0.009005070009231567,0.009180171346664429,0.6298276464646464,0.0002960394263702287,0.0101,0.0542
3,0.008969768753051758,0.009171597337722779,0.6289296868686869,0.00176001046047575,0.0152,0.0811
4,0.008965010919570924,0.009202465772628784,0.5664662121212121,0.0016042123983001156,0.0114,0.0565
5,0.008765530767440795,0.008847201871871949,0.6869718282828284,0.008374537790628037,0.0288,0.1289
6,0.008664277696609497,0.008711529541015626,0.7060476919191919,0.017832623936681807,0.0439,0.1542
7,0.00846804560661316,0.008397474765777587,0.746636292929293,0.03428166011874605,0.0633,0.2148
8,0.008221314687728881,0.008219857406616212,0.7702303838383838,0.05174443590162358,0.0763,0.2534
9,0.007849676251411438,0.007893315076828004,0.7998507323232324,0.07366955248041436,0.1011,0.2886
10,0.007403045420646667,0.007408374261856079,0.8403515505050504,0.10555452504567593,0.1379,0.3597
11,0.007059610824584961,0.006995596408843994,0.8565902626262624,0.15921697839489699,0.1833,0.4238
12,0.006779577465057373,0.007056462478637695,0.8619315303030303,0.13969981240803267,0.1661,0.4202
13,0.006511375131607056,0.006616164040565491,0.8796838939393941,0.18411211476342776,0.2068,0.478
14,0.006288953256607056,0.00670387122631073,0.8811481818181819,0.18669228082339162,0.2006,0.4679
15,0.006074312753677368,0.006312067079544068,0.8950174545454546,0.21764445818584977,0.2385,0.5203
