epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03601548707008362,0.03637881317138672,0.5532494141414142,0.00019896538002387584,0.01,0.0478
2,0.03600880083084106,0.036372108268737796,0.5818826515151515,0.0006364940443983459,0.0103,0.0517
3,0.036000743675231935,0.036362653779983524,0.6029961363636364,0.001373654628494074,0.0108,0.0593
4,0.03598841249465942,0.03634687829017639,0.618001893939394,0.00196395498035454,0.0148,0.0604
5,0.03596655414581299,0.03631671223640442,0.6317453484848485,0.00416947646637135,0.0166,0.0665
6,0.03592054133415222,0.03624926362037659,0.6486817777777777,0.0024824270331094355,0.0165,0.0665
7,0.03580283668518067,0.03605321774482727,0.6650250707070707,0.004158721054970914,0.0168,0.0794
8,0.03534801103591919,0.03512050724029541,0.6877021464646467,0.009090930240897943,0.0333,0.1458
9,0.03364831784248352,0.03353698101043701,0.7264809494949495,0.024053987515992623,0.0512,0.1871
10,0.03249189651966095,0.03279998264312744,0.7495966767676769,0.03568460928413422,0.0649,0.2192
11,0.031827735080719,0.03209376609325409,0.7668899848484848,0.047238564581595706,0.0769,0.2521
12,0.03125427683830261,0.03149909372329712,0.7809185,0.057916328909066034,0.0869,0.2769
13,0.030716163020133972,0.030977351999282837,0.7929695656565656,0.07134790170136451,0.1002,0.2986
14,0.030186577315330504,0.03048345959186554,0.803426595959596,0.08360233495474466,0.1118,0.3204
15,0.029661660709381102,0.030012696051597596,0.8127498333333333,0.09764611105964091,0.124,0.3433
