epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.004507777900695801,0.004604521751403808,0.6252536767676768,0.0024006846723077066,0.0136,0.0634
2,0.0045876548385620115,0.004592360544204712,0.5969857676767676,0.0020620486510367856,0.0153,0.065
3,0.004487927379608154,0.00459264702796936,0.6074394595959596,0.001336417827872422,0.0119,0.0733
4,0.004500646619796753,0.004606501483917236,0.5502262070707071,0.00019801980198019803,0.01,0.0502
5,0.004504808597564697,0.004606363582611084,0.482386005050505,0.00019801980198019803,0.01,0.05
6,0.0045141744232177735,0.004602587604522705,0.5682178232323232,0.0013408081376887044,0.0133,0.0577
7,0.004513901920318603,0.004605377388000488,0.5219987171717172,0.00019801980198019803,0.01,0.05
8,0.004515896463394165,0.004605320644378662,0.5466978888888889,0.00019801980198019803,0.01,0.0502
9,0.004511015434265137,0.004605379247665405,0.5209823333333333,0.00019801980198019803,0.01,0.05
10,0.00451356876373291,0.004605272006988526,0.4958782929292929,0.00019801980198019803,0.01,0.05
11,0.004513493804931641,0.0046052238941192624,0.5021369343434343,0.00019801980198019803,0.01,0.05
12,0.0045134594440460205,0.004605203294754028,0.5032945101010101,0.00019801980198019803,0.01,0.05
13,0.004513444204330444,0.004605194759368897,0.5008479848484848,0.00019801980198019803,0.01,0.05
14,0.004513437690734863,0.004605191612243652,0.5013826818181819,0.00019801980198019803,0.01,0.05
15,0.004513434906005859,0.004605190515518188,0.5003382171717172,0.00019801980198019803,0.01,0.05
