epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03586154396057129,0.03638823022842407,0.5248862828282829,0.000277699952142078,0.01,0.0581
2,0.03544301989555359,0.034570384502410886,0.7133121313131313,0.01210191493430165,0.0379,0.1536
3,0.03305180003643036,0.0315442152261734,0.790738904040404,0.04810942098152909,0.0718,0.2674
4,0.030042075734138488,0.028868990421295166,0.8465804797979797,0.11667568761619009,0.1424,0.3828
5,0.02780470967769623,0.027122886872291564,0.8701669444444444,0.16071194621776896,0.1812,0.4447
6,0.026065987014770507,0.02627987847328186,0.8822212727272728,0.18226944974454903,0.2044,0.4738
7,0.024753940286636352,0.024763753771781923,0.8974130202020203,0.2207944230713225,0.2385,0.5225
8,0.023829575409889222,0.023965385437011717,0.9042531010101009,0.23960439816808424,0.256,0.5454
9,0.02315366370677948,0.023564903664588927,0.9073616717171717,0.2547856268721592,0.2674,0.5631
10,0.022547543053627016,0.02238623125553131,0.9176117676767679,0.28582377608399495,0.2999,0.5959
11,0.022089167399406435,0.02422135787010193,0.9043331767676769,0.24342727600390257,0.2602,0.5448
12,0.021722137579917908,0.022577775955200195,0.9168064141414141,0.27827520556909374,0.2931,0.5908
13,0.021473357071876528,0.022351157069206238,0.9185801969696967,0.2847374644851738,0.3005,0.5981
14,0.02115056821346283,0.022489842176437378,0.918689595959596,0.2785341521866977,0.2906,0.5936
15,0.020938219723701478,0.023164577507972718,0.916748797979798,0.27564670651954165,0.2879,0.5858
16,0.020749622354507447,0.022026387310028078,0.9242811111111112,0.29233249247347715,0.3099,0.6135
17,0.020621438317298887,0.022418367290496826,0.9216682373737374,0.28123633835559403,0.2955,0.604
18,0.020369506702423094,0.023469959831237792,0.9143471010101011,0.2642869137054527,0.2722,0.57
19,0.020493467407226563,0.022005953216552736,0.9216387676767676,0.29123633159934903,0.3055,0.5985
20,0.02012943057537079,0.0211654000043869,0.9273156111111112,0.32017200595697554,0.3303,0.6344
21,0.019993202729225158,0.021040351176261903,0.9287757424242423,0.31991256098757176,0.332,0.6383
22,0.01995166977405548,0.022636035919189453,0.9162880656565655,0.29103041807041485,0.3031,0.5966
23,0.01993223048210144,0.021652703475952148,0.925990848484848,0.3091219151007568,0.3189,0.6174
24,0.019782798385620116,0.02286474039554596,0.9211635656565655,0.27817460872535,0.2872,0.5979
25,0.019684610319137572,0.021826830554008483,0.9257441414141412,0.30174353510717467,0.3147,0.6206
26,0.01957592947483063,0.02153120946884155,0.9273997424242425,0.3147680074084388,0.3226,0.6261
27,0.01948952872276306,0.021046746826171876,0.9301908030303032,0.3237805453599838,0.3353,0.6327
28,0.0194618812417984,0.02195425624847412,0.923408393939394,0.29587799983050084,0.3111,0.6169
29,0.01934964417219162,0.020814353585243226,0.9328442323232324,0.32337730849678964,0.334,0.643
30,0.01938858328342438,0.020953761720657348,0.9310025252525252,0.31784080783873203,0.3296,0.6441
31,0.019470020899772643,0.021205993342399598,0.9292512020202021,0.32125923570764875,0.3342,0.6409
32,0.019289588255882263,0.020664186358451842,0.9330280252525255,0.3362573172034582,0.343,0.6445
33,0.01922394802570343,0.021296253752708435,0.9294758080808081,0.3180723713875879,0.3295,0.6365
34,0.01908590972661972,0.020889761161804198,0.9321476616161616,0.3333897598484875,0.3412,0.6434
35,0.01908762992143631,0.021005805110931395,0.9311468282828282,0.3272282975904451,0.3388,0.6337
36,0.01901388218641281,0.022386976957321166,0.9216587373737376,0.29870187305386897,0.3122,0.6001
37,0.018929846141338347,0.02244252429008484,0.9210747676767675,0.29327124461397513,0.3095,0.6039
38,0.01888841356277466,0.021324727511405944,0.9286862020202019,0.315218049962976,0.3316,0.6273
39,0.018784726207256318,0.02124559485912323,0.9303558585858586,0.326488943321892,0.3321,0.6371
40,0.0187016605758667,0.020722857189178465,0.9346928535353537,0.33664275177742076,0.3473,0.6471
41,0.01876862096309662,0.02227106702327728,0.9256423939393942,0.30602816537483024,0.3134,0.6083
42,0.018719096899032592,0.02163097038269043,0.9288312424242424,0.3106694092279119,0.3209,0.6214
43,0.018840574061870573,0.02166524565219879,0.925807121212121,0.31260771747055527,0.3183,0.6217
44,0.018583487358093263,0.020916038966178895,0.9307121313131312,0.3247575412504596,0.335,0.6387
45,0.01870337896347046,0.020833827352523804,0.9336269292929295,0.33012043555042164,0.3418,0.6449
46,0.01853685985803604,0.02131745870113373,0.9306578383838384,0.3270955915557605,0.3391,0.6451
47,0.018420520312786102,0.02134210045337677,0.9300532121212122,0.3208733766874677,0.3313,0.6373
48,0.01835399465560913,0.020281661772727968,0.936428111111111,0.34158456076959554,0.3522,0.6584
49,0.01844905638217926,0.020924350953102112,0.9334009696969696,0.3352999226640076,0.3411,0.6506
50,0.01839216971874237,0.01999928777217865,0.9383994747474748,0.3489062243839543,0.3576,0.667
51,0.018245209209918976,0.020516966795921326,0.934893606060606,0.34192818740102665,0.3479,0.6456
52,0.01832168507575989,0.020751368069648744,0.9341949797979798,0.3400640440257579,0.3486,0.6499
53,0.01844399440526962,0.020889642691612243,0.9314068787878789,0.334754315058526,0.3452,0.6442
54,0.018341843259334564,0.020627932143211365,0.9337462727272725,0.3355531064159692,0.3473,0.654
55,0.018251244480609895,0.021229572343826292,0.9309264545454546,0.32078339866958994,0.3271,0.6294
56,0.018159387743473053,0.020194697332382203,0.9366619797979798,0.35166296402358777,0.3605,0.6587
57,0.018316585018634795,0.0204206684589386,0.9355447373737374,0.34316679515541504,0.3546,0.6579
58,0.01819315761089325,0.02051836004257202,0.9364976464646466,0.3402165909975853,0.3483,0.6603
59,0.018182040975093842,0.020721856832504274,0.9339201565656567,0.33938406109089114,0.3449,0.6484
60,0.01811830489397049,0.022700762915611267,0.9231769141414142,0.30276125010622895,0.3178,0.6106
