epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03593450719833374,0.03579467997550964,0.6732850757575756,0.0034066949047318077,0.0235,0.0842
2,0.03309320300579071,0.031686762309074405,0.783493898989899,0.05814831275048245,0.0829,0.2684
3,0.03009432246685028,0.028856885504722596,0.8372857020202019,0.12494678999021158,0.1459,0.3899
4,0.027961127200126647,0.027659758710861206,0.8607867777777777,0.1477081689320455,0.1705,0.4235
5,0.026211947202682495,0.02646416733264923,0.8781533080808078,0.17998484475293025,0.202,0.465
6,0.02471480546951294,0.024707188534736635,0.8956554898989899,0.22965186799532952,0.2462,0.5275
7,0.023465522060394286,0.023908271169662477,0.9040088181818183,0.25099095202407257,0.2663,0.5551
8,0.022389346218109132,0.023286266946792603,0.9104714494949495,0.26501516478750453,0.2784,0.5755
9,0.02141217074394226,0.022652281069755555,0.9159203686868687,0.2847368940014315,0.2979,0.5954
10,0.02054535183429718,0.022281370878219603,0.919770398989899,0.29027357243039204,0.3031,0.6098
11,0.019771443758010866,0.022388774847984315,0.9209253383838384,0.29328355317728205,0.3048,0.6112
12,0.019037456603050232,0.022427146553993225,0.9229745656565655,0.2973470589316162,0.3051,0.6102
13,0.018428420443534852,0.022316027212142944,0.9245458787878787,0.30420676984266426,0.3123,0.6202
14,0.01780959285736084,0.02222607126235962,0.9269387575757574,0.31109502215262874,0.3191,0.6291
15,0.017266799750328063,0.021990085768699645,0.9281405151515152,0.3182978208766474,0.328,0.6347
