epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.07200987734794617,0.07219967789649963,0.6076133686868688,0.00019819641264493115,0.01,0.0549
2,0.06839880765914917,0.06428170642852783,0.7729553383838385,0.029953010136717247,0.0657,0.2371
3,0.06073631431102753,0.058692211723327635,0.8284452171717172,0.09330073073487821,0.1237,0.3589
4,0.056139273748397826,0.05497994050979614,0.8596003484848482,0.14520223238424074,0.17,0.4282
5,0.05243635172367096,0.05299616403579712,0.8759664343434344,0.170515339233125,0.1921,0.4641
6,0.04944972723007202,0.05314714810848236,0.8822077222222222,0.1837643952429948,0.1984,0.4685
7,0.046928389687538145,0.049920487904548644,0.8970608585858584,0.21640182189743348,0.2333,0.5172
8,0.044738345372676847,0.04781770439147949,0.9071487777777776,0.24095311073389933,0.2541,0.5525
9,0.04283658313035965,0.047510955286026,0.9117905050505051,0.25458451372949553,0.2626,0.5623
10,0.04112146768808365,0.04722172832489014,0.9153412424242425,0.2658500525115928,0.273,0.5729
11,0.039554570972919464,0.046167573022842405,0.9191255858585857,0.28245562633794,0.2904,0.5915
12,0.03808307734012604,0.046511749839782714,0.9202954848484849,0.2836050965165778,0.2913,0.5907
13,0.03673570076942444,0.045021847343444825,0.9249037878787878,0.30605282198879347,0.3153,0.6068
14,0.03547334401845932,0.044050419974327085,0.9274022626262627,0.3164514959830668,0.3263,0.6255
15,0.03435845244526863,0.04423338444232941,0.9282581717171715,0.3214339012382083,0.331,0.6304
