epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03564989686965942,0.03509888563156128,0.6657758636363634,0.005870523371953047,0.0249,0.1116
2,0.03385018358230591,0.031966624450683594,0.7859601717171717,0.0441668435438086,0.0741,0.253
3,0.03037246175289154,0.029338862061500548,0.8375055858585858,0.10097252517277522,0.1306,0.3559
4,0.02742243817806244,0.026309076642990113,0.879485494949495,0.17242091764214584,0.1937,0.4686
5,0.025287631573677062,0.02506507601737976,0.8951986363636364,0.20563075299861747,0.2224,0.5151
6,0.023708673439025878,0.025153365063667298,0.8955556060606059,0.21311011535577012,0.2345,0.5181
7,0.022449209756851198,0.0245121915102005,0.9046297323232324,0.23399875111125007,0.2481,0.5479
8,0.021546807103157043,0.02427186553478241,0.9067098383838383,0.25373938383916406,0.2631,0.5628
9,0.020739347381591798,0.023222526907920836,0.9141946666666665,0.2768356891202389,0.2844,0.5885
10,0.020104741010665894,0.02428224630355835,0.9109652222222222,0.2734291075579652,0.283,0.5784
11,0.019513600993156435,0.024701610374450685,0.9071281262626261,0.2592991908082931,0.2724,0.561
12,0.019102334814071656,0.02445980296134949,0.909368818181818,0.2672707263656012,0.2783,0.5782
13,0.01873377812862396,0.027420539450645445,0.8944356111111113,0.23603165381196894,0.2485,0.5388
14,0.018334540963172913,0.025129834175109864,0.9071962525252526,0.2732307042279466,0.2809,0.5732
15,0.0181358514213562,0.02569799017906189,0.9045540959595959,0.266888665509025,0.2797,0.5709
