epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03599477739334107,0.03637577118873596,0.5672535656565657,0.00020835547996173064,0.0098,0.048
2,0.035877959299087527,0.03638453884124756,0.5281891363636363,0.0001982750074353128,0.01,0.05
3,0.035979738006591794,0.03638261456489563,0.5471757222222222,0.00019801980198019803,0.01,0.05
4,0.03600460156440735,0.03622168459892273,0.6561511010101009,0.0026752844202188176,0.016,0.0788
5,0.03462126721382141,0.03452841906547546,0.7174310808080808,0.019451942371580995,0.0417,0.156
6,0.031118121433258056,0.02930935821533203,0.8340813787878788,0.10521239850277371,0.1356,0.3595
7,0.028394532294273377,0.027929989290237427,0.8604198282828283,0.14136788916034104,0.1635,0.4107
8,0.02609566680431366,0.02615781273841858,0.8839228787878788,0.19401533717109845,0.2104,0.4824
9,0.024426371116638184,0.02520244560241699,0.894164525252525,0.220879690343853,0.2317,0.5166
10,0.023060965762138366,0.024859409022331237,0.9006359191919192,0.2356201551876157,0.2495,0.5322
11,0.022037788319587706,0.024395697450637816,0.9046507121212121,0.2461457609006267,0.2622,0.5496
12,0.02114800307750702,0.02347083125114441,0.9134970909090909,0.27113377219780277,0.2848,0.5817
13,0.020430004949569702,0.02395568313598633,0.9123323535353535,0.2716718816731353,0.2832,0.5732
14,0.019795326180458067,0.02389898040294647,0.9125282727272725,0.2699161955244669,0.2801,0.579
15,0.01930444586753845,0.024388073420524597,0.9081441010101008,0.26373515145369125,0.275,0.5604
16,0.018828976414203644,0.024705590653419495,0.9075491313131312,0.2715835637404041,0.2743,0.5751
17,0.018599012618064882,0.024820196509361268,0.9069397525252525,0.2716466721886192,0.2798,0.5677
18,0.018179247453212737,0.02372801480293274,0.9110215656565657,0.28594316685393645,0.295,0.5868
19,0.018024264454841614,0.024462496089935303,0.9117226262626263,0.28501163413628416,0.2934,0.5864
20,0.01781888312101364,0.025379241371154784,0.9058813434343433,0.2649874817712215,0.2796,0.5727
21,0.017632943143844605,0.025191473412513734,0.9110507373737375,0.28746285297252483,0.2963,0.5867
22,0.017310622181892395,0.025014121556282045,0.9116076161616161,0.2922477982519027,0.2975,0.5952
23,0.01714701712846756,0.025198404717445375,0.9110516767676767,0.28663896183102366,0.2923,0.5942
24,0.016953114364147186,0.025648891234397887,0.9063718434343434,0.27909735738141345,0.2862,0.5823
25,0.016987704639434813,0.026076600933074952,0.9083621464646464,0.27756017849439724,0.286,0.5874
26,0.016928227400779722,0.025429652070999145,0.9061923787878787,0.2772148367069454,0.2858,0.5809
27,0.016689430246353148,0.026810745978355408,0.903776505050505,0.2735206203987281,0.2798,0.5747
28,0.016743753762245177,0.026146801137924194,0.9080227323232325,0.28510505173179257,0.2905,0.5825
29,0.016615169370174408,0.026705742502212526,0.9010851010101011,0.26977897227119935,0.2762,0.57
30,0.016507602598667143,0.026727368569374084,0.9046311212121213,0.2856284575572516,0.2866,0.5777
31,0.016518637030124666,0.02661894533634186,0.9020303585858584,0.28061461437425317,0.2874,0.5769
32,0.016411237335205078,0.027187006711959838,0.9042363838383839,0.2895914813822153,0.2945,0.585
33,0.016172373933792113,0.026814870476722718,0.9020657323232324,0.27993663836907223,0.2848,0.5745
34,0.016193176357746124,0.027661105012893678,0.8972511666666665,0.26406811414581294,0.2682,0.5568
35,0.016188094086647033,0.02760420105457306,0.9056492525252525,0.2924377867817009,0.2966,0.5863
36,0.016014634199142456,0.027190309953689575,0.9010688383838386,0.28146763757207216,0.2874,0.5755
37,0.01611553111076355,0.028138288164138794,0.9047118484848484,0.2825415859429859,0.2872,0.5774
38,0.016069221301078795,0.02775494582653046,0.9023110404040403,0.2799391316221502,0.2836,0.5741
39,0.015982588863372803,0.02802807741165161,0.9034970606060607,0.2870023464918139,0.2911,0.5784
40,0.016029036598205565,0.027812758135795593,0.9003886363636364,0.284549111761604,0.2907,0.5736
41,0.015921354985237123,0.028135827684402467,0.8998729747474747,0.28019133059696705,0.288,0.576
42,0.015917789981365203,0.02810822637081146,0.8996636868686869,0.28072611708705425,0.286,0.5785
43,0.015882818706035615,0.027424500918388366,0.9010701212121214,0.2876185058207604,0.293,0.5851
44,0.015706327061653137,0.028191995525360107,0.8982722070707072,0.2806043342762473,0.2868,0.5726
45,0.015648817472457884,0.027637107515335085,0.8997134848484848,0.287016460743192,0.2912,0.5777
46,0.015658575823307038,0.027643559503555296,0.9005820959595962,0.28630273513438764,0.2891,0.5777
47,0.01570096585035324,0.027993469834327697,0.9001580808080809,0.29418515422362423,0.2961,0.5785
48,0.015569156229496003,0.028954857301712038,0.8968096464646466,0.2759604529248836,0.2797,0.5748
49,0.015466625168323516,0.028892002773284912,0.8952820606060605,0.27539980492566385,0.2797,0.5616
50,0.015775069499015807,0.02930483558177948,0.8959041616161616,0.2800665291735327,0.2824,0.5713
51,0.015539005649089813,0.028700362730026244,0.8943497575757574,0.2678975113604592,0.2741,0.5643
52,0.015581085064411164,0.02835877902507782,0.8969266666666666,0.28236508631760776,0.2816,0.5683
53,0.015632684845924377,0.028463873147964478,0.9005137929292928,0.28617598130198374,0.2908,0.5848
54,0.015427882335186004,0.029656484150886536,0.8939951414141413,0.26691852438522123,0.2725,0.5686
55,0.015469869720935822,0.029186900353431702,0.8993738484848486,0.2762347099911624,0.2796,0.5712
56,0.015407090811729432,0.02995844497680664,0.8844207727272727,0.2581378967587793,0.2604,0.539
57,0.015430433905124665,0.0290487380027771,0.8895042727272727,0.26567475345229213,0.2679,0.5587
58,0.015444635043144226,0.0288096577167511,0.8943307222222223,0.27124903187491045,0.2763,0.5604
59,0.015341857180595398,0.02903858006000519,0.8913680404040405,0.2691594658498694,0.2747,0.5639
60,0.015404067356586457,0.02930688078403473,0.891884,0.2679866312948901,0.2723,0.5538
