epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03560342745780945,0.034773268365859984,0.7050616414141415,0.011293656196693702,0.036,0.1309
2,0.03226055249214172,0.030519951581954956,0.8154702979797981,0.07224681184190146,0.0941,0.3125
3,0.029056324439048768,0.028146473240852357,0.8556097525252526,0.13397771704178005,0.161,0.4086
4,0.026805648469924927,0.02635108907222748,0.8781020454545455,0.17819130392314506,0.2012,0.475
5,0.025069672269821167,0.025107680654525757,0.8923810707070708,0.21305924088584355,0.2346,0.5171
6,0.023697707858085632,0.024164599680900574,0.9025132676767678,0.2372133508805902,0.2604,0.5467
7,0.02251469574928284,0.02348035399913788,0.9098122676767676,0.2559675645752791,0.278,0.5697
8,0.021499402656555176,0.023095920610427857,0.9150146262626261,0.26782375456252394,0.2858,0.5836
9,0.020643833751678466,0.02280190269947052,0.9188251414141413,0.2800746443447943,0.2944,0.5916
10,0.019855635633468628,0.022032044959068298,0.9233095151515152,0.2976743412474889,0.3132,0.6118
11,0.019120211305618286,0.02186423807144165,0.9254067272727272,0.30412556316629413,0.3204,0.6228
12,0.018487368857860564,0.022020096611976625,0.927520818181818,0.3100086098335698,0.3242,0.6283
13,0.01793783561229706,0.02264112057685852,0.9231084040404042,0.2908193535745335,0.3104,0.61
14,0.017364263412952424,0.02210704002380371,0.929760707070707,0.3162492644444417,0.3308,0.6328
15,0.016943098969459534,0.022171633052825927,0.9260100808080806,0.3183611439323128,0.3319,0.6258
16,0.016546297256946563,0.02145601849555969,0.9312517878787878,0.34070404946925054,0.3531,0.6485
17,0.016091756381988526,0.022292021346092223,0.9308549292929291,0.33245700102148557,0.3436,0.6372
18,0.0158054843211174,0.023115605211257936,0.9239371565656566,0.3174338061980581,0.3262,0.6253
19,0.015516891808509826,0.021834397315979005,0.9304889292929294,0.33996528670212156,0.3498,0.6533
20,0.015179892444610595,0.022682820153236388,0.926744383838384,0.3199926472168504,0.3313,0.6337
21,0.014917635445594787,0.023371183037757873,0.9225004040404039,0.3241343702474322,0.3307,0.6211
