epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.02816550368785858,0.02495727005004883,0.9022907373737374,0.20700978520830257,0.2308,0.5175
2,0.022975085496902466,0.022641025066375733,0.9272327020202019,0.2714666260527779,0.2828,0.583
3,0.020599197430610658,0.02344507441520691,0.9305800404040402,0.25948599176692044,0.2613,0.5599
4,0.019051190748214722,0.02081687231063843,0.9421797878787879,0.3201177355742313,0.3197,0.648
5,0.01794583894968033,0.019543415665626528,0.9489660505050506,0.35458058319468955,0.3726,0.673
6,0.017127154018878935,0.018778114151954652,0.9532783636363636,0.38103570822922994,0.3944,0.6961
7,0.01644387793302536,0.018070190024375914,0.9568676262626262,0.39290974486054564,0.3982,0.7151
8,0.015857902364730836,0.01783374615907669,0.957825484848485,0.40570468998520964,0.4109,0.7191
9,0.015362261650562287,0.017665308463573455,0.9577344646464647,0.4064416773420615,0.4191,0.7253
10,0.014940397939682007,0.016954260075092317,0.9609567878787879,0.4349410895254656,0.4466,0.743
11,0.014511118083000183,0.01711966770887375,0.9611841111111109,0.4254036828834624,0.4421,0.7356
12,0.014118013393878937,0.020489646029472352,0.9502329898989899,0.3604018305020555,0.3786,0.6616
13,0.01391511944770813,0.017347345924377443,0.9603669090909093,0.42136838897743606,0.4339,0.729
14,0.0135574769115448,0.017273039078712464,0.9605850707070708,0.4278812825214975,0.4407,0.7321
15,0.013368455288410186,0.017375569128990173,0.9604679595959597,0.42655403475886694,0.4321,0.7348
16,0.013142403919696809,0.016317430222034454,0.9646403636363636,0.4544609980668801,0.4619,0.7553
17,0.01291734126329422,0.019184631049633027,0.9546156262626262,0.3966930366376092,0.4037,0.6976
18,0.012702758212089538,0.01547891241312027,0.9668825202020203,0.47449412241571054,0.4839,0.7737
19,0.01251084909915924,0.016045901942253114,0.9645323030303028,0.45667252314743656,0.4681,0.7635
20,0.012347827513217925,0.0164291978597641,0.9639884242424241,0.45006984105300196,0.4594,0.7559
21,0.012210001742839814,0.016093609058856963,0.9658268282828283,0.4674294569692362,0.4717,0.7677
22,0.012079171853065491,0.017675245666503907,0.9617915252525251,0.4337867167196439,0.4333,0.742
23,0.011941548802852631,0.016275195360183715,0.9653066363636366,0.4645929769072342,0.4741,0.7646
24,0.011771512989997865,0.015590609788894653,0.9664836969696968,0.47557001470225435,0.4839,0.7743
25,0.011661894929409028,0.016013686978816985,0.9664630202020202,0.4674885448728501,0.4713,0.7697
