epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.014443013463020325,0.016159610033035277,0.8536157575757577,0.06662566197327151,0.0798,0.2613
2,0.011845386629104615,0.015061639213562012,0.8928504848484848,0.11794457663745284,0.1283,0.3739
3,0.010605658431053162,0.012853324747085572,0.9190693333333333,0.21070872368501414,0.2205,0.5089
4,0.00979830418586731,0.01294572491645813,0.9240882373737372,0.21337149277418832,0.227,0.509
5,0.009217181625366212,0.015926134467124937,0.901917414141414,0.18657477218813434,0.1972,0.4416
6,0.008788890857696532,0.011300682473182678,0.9409978686868687,0.29410122139350675,0.2996,0.608
7,0.008419571306705474,0.015543653297424317,0.8956608787878787,0.18497366295218876,0.1694,0.4679
8,0.008112307629585267,0.009937532210350037,0.9510190707070706,0.35603971564896963,0.3627,0.679
9,0.007843297126293182,0.009593052053451538,0.9557676060606061,0.38217893991218477,0.3839,0.696
10,0.0075980844306945804,0.00963644437789917,0.9536313383838383,0.39201994961976,0.3923,0.6946
11,0.007382405695915222,0.00918605272769928,0.9581103484848483,0.4104562849232537,0.4149,0.7184
12,0.007186432631015777,0.00848071061372757,0.9629105656565657,0.43893831106858067,0.4446,0.7476
13,0.00703703715801239,0.008620832490921021,0.9619870707070709,0.44030165578288233,0.441,0.742
14,0.006882733957767486,0.010729474091529845,0.9471830404040403,0.34817978631085933,0.3381,0.6572
15,0.006784089641571045,0.009645413327217103,0.9561181616161618,0.3867766413320458,0.3893,0.6957
16,0.0066691098809242245,0.011108396410942077,0.9474561464646465,0.3416353523089109,0.3412,0.6507
17,0.0065382862186431885,0.00953997792005539,0.9577711515151515,0.4054619246742884,0.3993,0.7081
18,0.006410791404247284,0.011353278446197509,0.9438994646464646,0.3202005765812565,0.3175,0.6363
19,0.006329404525756836,0.009477264785766602,0.9567216565656566,0.3962497689707827,0.3984,0.708
20,0.006234083194732666,0.00926973946094513,0.9587378333333336,0.4127270916071858,0.4083,0.7202
21,0.006151913592815399,0.00870344179868698,0.9631020808080809,0.4370485462274737,0.4361,0.7452
22,0.006077640467882156,0.009555635261535645,0.9581459999999999,0.40768267707774386,0.4044,0.7182
23,0.006008329589366913,0.009355797219276428,0.9603543232323233,0.4124150890966973,0.4107,0.7222
24,0.005935743067264557,0.011538956499099732,0.9466330606060606,0.3232485598150512,0.3198,0.6262
25,0.005901982436180115,0.009902593421936036,0.9549657222222224,0.38574439904983754,0.3896,0.6978
26,0.005801961646080017,0.008243967604637146,0.9656083838383839,0.46325627630086663,0.4638,0.7658
27,0.005757502000331879,0.009053162109851838,0.9586471717171717,0.4362415727349214,0.4344,0.7365
28,0.00570911261677742,0.008678234493732452,0.9635190909090907,0.4430494242851459,0.4465,0.7493
29,0.005663647613525391,0.008742514848709106,0.9627587070707071,0.44075367096892437,0.4365,0.7468
30,0.005618581486940384,0.009166429781913758,0.9606205151515151,0.4236680591309296,0.4215,0.73
31,0.005591594825983048,0.009354999780654908,0.9597557373737373,0.42819286044241317,0.4252,0.7215
32,0.005528115233182907,0.008350101888179778,0.9656968383838384,0.4629287321557911,0.4656,0.7641
33,0.0054783138549327854,0.008938881981372833,0.9616986868686866,0.4377285025000809,0.4509,0.7416
34,0.005429052842855453,0.008411281013488769,0.9652056060606061,0.45718686697759486,0.4577,0.7671
35,0.005420664581060409,0.007883832848072052,0.9678478181818181,0.4879184826464726,0.4901,0.7821
36,0.005365479032993317,0.009372501802444458,0.9596937676767676,0.42574269281091115,0.4261,0.7261
37,0.005329097265005112,0.00832312709093094,0.9666197777777776,0.46271895687486597,0.4688,0.7702
38,0.005310361292362213,0.008340574264526368,0.964983292929293,0.45354194645642076,0.458,0.761
39,0.00528375342965126,0.00828476790189743,0.9648386666666667,0.46318555742230116,0.4641,0.7698
40,0.005231777962446213,0.00825675710439682,0.9661223636363638,0.4675275044698304,0.4695,0.7674
41,0.005200639215707779,0.0082882040143013,0.9651067878787879,0.4635925887489072,0.4667,0.7682
42,0.00517725212931633,0.00856376883983612,0.965686515151515,0.4616912225153476,0.4657,0.7638
43,0.0051064728701114654,0.008311463737487793,0.9653992424242424,0.46694229126759906,0.4679,0.7642
44,0.005112966488599777,0.008148939108848572,0.9659956161616161,0.4727427330306871,0.4767,0.7712
45,0.005080724099874497,0.008028847789764404,0.9672332525252526,0.47633440049697134,0.4826,0.7787
46,0.005079996126890182,0.008034315061569213,0.9676377272727272,0.4768815709914675,0.48,0.7744
47,0.005047610074281693,0.007947599184513092,0.9680646464646466,0.48258563882723954,0.4919,0.7811
