epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.1084653334236145,0.12304853985309601,0.8744348131313131,0.13887485273275596,0.165,0.3687
2,0.08654855797052384,0.10643735210895539,0.9106632222222223,0.21060641860799334,0.2338,0.4916
3,0.07754890431880951,0.08702904593944549,0.9364699292929294,0.2915451103685923,0.313,0.6124
4,0.07201243152856827,0.09486639568805695,0.9280915707070707,0.28611175031957925,0.3012,0.5717
5,0.06794942924022675,0.09011042047739029,0.936546585858586,0.30544728282054234,0.318,0.6019
6,0.06506580029010772,0.06796760201454162,0.9582934949494948,0.4181756372510339,0.4303,0.7428
7,0.06265909245252609,0.06832390404939652,0.9591176565656566,0.4158761344376506,0.4293,0.736
8,0.06076998897075653,0.07780238659381866,0.9497966363636365,0.3775213668916441,0.3892,0.677
9,0.05909016909480095,0.07042479308843613,0.9576160707070707,0.40954886919238903,0.4184,0.7254
10,0.057427320219278336,0.06556872698068619,0.9623801616161615,0.43878707973048675,0.4491,0.7509
11,0.05638446682691574,0.06420043960809707,0.9636209696969696,0.44883818200622144,0.4622,0.7614
12,0.055349624511003497,0.06441652380228043,0.9633171717171716,0.46154525827294923,0.4641,0.7613
13,0.05421691684126854,0.06272792271375656,0.9654824444444443,0.4674937120200206,0.474,0.7748
14,0.05342303762555122,0.06493432126045227,0.962911363636364,0.45084711869881916,0.4613,0.7568
15,0.05274820790529251,0.07251263145208359,0.9556502727272728,0.42097143645501417,0.4191,0.7175
16,0.051908918716907504,0.06332492444515228,0.9647120909090908,0.46362580973740686,0.476,0.7653
17,0.051169061245918274,0.06350292794704437,0.9643086868686868,0.4719471463729867,0.4754,0.7669
18,0.05055090927839279,0.061947506833076475,0.9659690252525253,0.47675877383194853,0.4832,0.7756
19,0.05007187554836273,0.06181814987659454,0.965852484848485,0.4832252300985942,0.4866,0.7772
20,0.04944000775694847,0.0659017390012741,0.9614940101010102,0.44863260218323187,0.45,0.7541
21,0.04890846992135048,0.06476303215026856,0.9637984242424245,0.4627142342881649,0.4667,0.7629
22,0.048239068208932874,0.06302717787027359,0.964848181818182,0.46417677754935943,0.4724,0.7696
23,0.04796181503176689,0.060962183928489684,0.9667868181818183,0.48561401746853755,0.4922,0.7816
24,0.04731355043411255,0.06077701798677444,0.9670908484848484,0.4887830022035041,0.4943,0.7854
25,0.04736258659005165,0.06291943626403809,0.9649113636363638,0.470420198526953,0.4776,0.7741
26,0.0470222787296772,0.06129938763380051,0.9663631919191918,0.4817975410320499,0.4892,0.7786
27,0.04631519594311714,0.06415777596235275,0.9643803636363635,0.4671853842144102,0.4694,0.7689
28,0.04613589837670326,0.061506948447227476,0.9667176565656564,0.4913360468274284,0.4951,0.7828
29,0.045689388643503186,0.06086227443218231,0.9671222525252525,0.49036080907930457,0.4971,0.7797
30,0.04538485302209854,0.060724041700363156,0.9673338232323231,0.4877910501492773,0.4928,0.7841
31,0.04521929738879204,0.06291650142669677,0.9653841515151513,0.47630385295320576,0.4813,0.772
32,0.044808884040117264,0.06964338318109513,0.959365707070707,0.4372145082935795,0.4438,0.7398
33,0.044365060138702395,0.06173359935283661,0.9671709292929291,0.48626208506763086,0.491,0.7839
34,0.04436952030181885,0.06244631552696228,0.965710313131313,0.4786926325213826,0.4855,0.7715
35,0.04384198588967323,0.06108895254135132,0.9676129595959594,0.48892450584888897,0.4957,0.786
36,0.04349376360297203,0.060855643212795255,0.9672176161616161,0.4846036511465976,0.4938,0.7829
37,0.04361687609910965,0.06033628667593002,0.9685033636363635,0.49562902214382765,0.5004,0.7891
38,0.043135274233818056,0.06315936346054077,0.9662290808080808,0.4794600544983464,0.4842,0.7767
39,0.043240331379175184,0.06252325611114502,0.9653112727272729,0.48195933481750763,0.4835,0.7759
40,0.04268670343995094,0.06151418654918671,0.9673671313131312,0.48851955892331633,0.4958,0.7848
41,0.042563245047330854,0.06068670116662979,0.9681169696969696,0.49171096201571113,0.4948,0.7881
42,0.04248682336568833,0.061911806833744046,0.9671314848484849,0.48549972372532324,0.4941,0.7845
43,0.04210230157732964,0.060789633333683014,0.9674861111111112,0.49389836707948087,0.4983,0.7832
44,0.04197859904885292,0.06106075273752212,0.9675517676767675,0.48946595123929265,0.4953,0.7871
45,0.042081113743782046,0.062418989050388334,0.9666907727272727,0.48548309359600483,0.4905,0.7782
46,0.04156692381739616,0.06083373115062714,0.9679204242424242,0.49373597453635326,0.5015,0.7902
47,0.04182933259725571,0.0629004114151001,0.9667666767676767,0.47580065364748336,0.4811,0.782
48,0.04150173454403877,0.06119796266555786,0.968079984848485,0.49065201130571423,0.4978,0.7842
49,0.0411986895608902,0.06084906537532806,0.968261101010101,0.4973231830616379,0.5013,0.7889
50,0.04113841634631157,0.06102339944839478,0.968262424242424,0.4946169879742073,0.499,0.7904
51,0.0409479426074028,0.0640929086625576,0.9650544444444445,0.47324290606988323,0.4773,0.7716
52,0.0405951911008358,0.0619768186211586,0.9668611818181819,0.4903170872860556,0.4954,0.7813
53,0.040409559701681134,0.062148883068561554,0.9672736262626261,0.4898628309717221,0.4951,0.7868
54,0.04084924989700318,0.0603826671898365,0.9686914242424243,0.4935287996589385,0.4981,0.7913
55,0.04021465050697327,0.06044190333485603,0.9684254747474748,0.49788225464860014,0.5032,0.7917
56,0.0400591953754425,0.06206535975933075,0.9670670505050506,0.49192407174029384,0.4979,0.7875
57,0.039872052367925646,0.06076996355056763,0.9679157878787877,0.4983816526993685,0.5006,0.786
58,0.040055017248392104,0.06474914042949677,0.9653095555555553,0.47946822407395423,0.4869,0.7742
59,0.040032666368484494,0.060443467831611634,0.9690419191919192,0.501316388533064,0.5054,0.7935
60,0.0396887594550848,0.061598975694179534,0.9674180303030302,0.4880485011262731,0.492,0.7841
61,0.03966118230104446,0.06001428285837174,0.9688899696969696,0.5002437433493342,0.5034,0.7972
62,0.039433931306004526,0.06132364342212677,0.9680535858585858,0.4968526339728872,0.5024,0.7856
63,0.03930115313708782,0.061393031907081605,0.9677637626262626,0.49272186427043335,0.4979,0.7841
64,0.0395036396586895,0.06055090777873993,0.9687177777777777,0.4978536461658753,0.504,0.7927
65,0.039289729596376416,0.06209318541288376,0.9667644646464646,0.4894812034843443,0.4954,0.7805
66,0.03927176341056824,0.061126057755947115,0.967862202020202,0.4965995123162144,0.5042,0.7907
67,0.039107021478414536,0.0617157693862915,0.9675429696969696,0.4979334559806879,0.5001,0.7848
68,0.038859180481433865,0.061930146825313566,0.9673368383838382,0.4952327319417283,0.4996,0.7874
69,0.03896177655100822,0.061743016004562376,0.9680606868686868,0.49598975300441106,0.4999,0.7881
70,0.038468651379942896,0.06229161242246628,0.967270797979798,0.4895776190322827,0.4945,0.7835
71,0.03868295103788376,0.06097248649597168,0.9684723737373737,0.49852550750356933,0.5035,0.795
72,0.038495272475481034,0.06135944183468819,0.9682516565656566,0.4968828027637763,0.5041,0.7899
73,0.03869734298944473,0.060982447934150696,0.9683048282828284,0.4947267043288585,0.5004,0.7956
