epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.03063581171989441,0.029839974141120912,0.8510012979797982,0.10405953835854884,0.1215,0.3487
2,0.024838314881324767,0.027097004294395446,0.8929676363636362,0.18201846644461284,0.1917,0.4633
3,0.021768921051025392,0.022119564199447633,0.9286691515151516,0.28718561881751553,0.303,0.603
4,0.01992856544494629,0.021514820075035097,0.9340993434343434,0.3095836937015791,0.3217,0.6255
5,0.018602825667858123,0.029858551478385925,0.8989915555555554,0.21068125904214052,0.2255,0.4693
6,0.017620138199329376,0.021926699924468995,0.9371595151515152,0.31977391948073475,0.3296,0.6258
7,0.01691656936407089,0.019812805294990538,0.9478020606060604,0.35931096650405775,0.3695,0.6825
8,0.01627618629693985,0.019089491188526153,0.9474474949494949,0.38065875600997956,0.3921,0.6938
9,0.015799001264572142,0.0172047696352005,0.958542787878788,0.4327561887456589,0.436,0.7372
10,0.015359098606109619,0.021923658204078673,0.9416958686868686,0.33952294695796714,0.3335,0.6549
11,0.014978085501194,0.019163731455802916,0.950901595959596,0.37959943127617557,0.3841,0.6946
12,0.014686364769935609,0.018273079657554626,0.9550721919191919,0.4076047810157555,0.4168,0.722
13,0.014409116520881653,0.01904856195449829,0.9532829292929292,0.3845699513827666,0.3863,0.7098
14,0.014134771227836608,0.01910008087158203,0.9527569696969697,0.3964741279812166,0.3996,0.7025
15,0.013911647028923035,0.016943930351734162,0.9604345858585859,0.4366052712704689,0.4422,0.7452
16,0.013699135220050812,0.01738761110305786,0.9592632323232323,0.4301538606712718,0.4353,0.744
17,0.013480705585479737,0.01657968727350235,0.9613218585858587,0.44930562200163726,0.4538,0.7607
18,0.013314303641319275,0.01982169740200043,0.9522611010101011,0.3929176681822248,0.3927,0.6951
19,0.013097418415546418,0.01691161686182022,0.9623795959595958,0.4467193278644409,0.4525,0.7603
20,0.012963518598079682,0.01743482383489609,0.9598581313131314,0.4363519095572984,0.4391,0.741
21,0.012855941736698151,0.0171403839468956,0.9608864343434343,0.4381357401248734,0.4481,0.7507
22,0.012769833059310913,0.01664421513080597,0.9627341464646466,0.45406861145251504,0.4536,0.7575
23,0.012604897050857544,0.018272362780570983,0.957009181818182,0.42293723158551266,0.4297,0.7283
24,0.012510140225887298,0.016861452829837798,0.9621424848484849,0.45007218388163395,0.4516,0.7561
25,0.012309775338172912,0.01771895582675934,0.9601307373737373,0.43978383031453755,0.4421,0.7403
26,0.012252885880470276,0.016525654649734496,0.9623890505050504,0.4550146326572127,0.4601,0.7591
27,0.012102788121700287,0.01789627900123596,0.9596509292929294,0.4393844190232382,0.4442,0.7404
28,0.012073963179588318,0.01761826207637787,0.957701292929293,0.4270620874905433,0.4361,0.7377
29,0.011932677059173584,0.016434892761707304,0.9632578181818182,0.4587795430214881,0.4646,0.7646
30,0.011857866644859313,0.017337582075595857,0.9606140909090908,0.44615164741950575,0.4511,0.7425
31,0.011801197764873504,0.02025709147453308,0.9510748383838386,0.40584124338896765,0.4112,0.7032
32,0.011798190035820007,0.017534754550457,0.9600716616161614,0.438962734839102,0.4464,0.7497
33,0.011660290832519531,0.018693977618217467,0.9550087777777777,0.42176202205583635,0.4261,0.723
34,0.01156754198551178,0.017048005628585817,0.9615910808080809,0.46042759976456693,0.4634,0.7565
35,0.011483811991214753,0.018705902302265168,0.9556248282828282,0.42000570769047463,0.4284,0.7238
