epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.05599587718009949,0.08771659879684449,0.7928094949494949,0.04707738392285368,0.0709,0.1867
2,0.045312683033943174,0.09579824962615967,0.7942467727272728,0.06717109018633641,0.0883,0.2141
3,0.04069674019098282,0.06645932631492615,0.8801654343434343,0.14380740218527022,0.1655,0.3852
4,0.03786272716522217,0.09375921835899353,0.8371455555555555,0.0922058407792299,0.1148,0.2677
5,0.03577893194437027,0.09727469391822816,0.829192505050505,0.09309107601713024,0.1111,0.2686
6,0.03420242592573166,0.07164842944145203,0.8822468989898989,0.17249282659152876,0.1882,0.3982
7,0.03285177981376648,0.09502135419845581,0.8442562929292932,0.11621889853143859,0.1325,0.2995
8,0.03172943234443665,0.048197736549377444,0.9359026111111112,0.28238551195391326,0.2943,0.5785
9,0.030827458732128145,0.03482111679315567,0.9606046060606062,0.42115483601045645,0.4254,0.7273
10,0.029863807492256166,0.03666040678024292,0.9565834848484848,0.39508161168954137,0.4045,0.7084
11,0.029120234065055848,0.043724348282814025,0.9448347373737372,0.3351506952916754,0.3479,0.6329
12,0.028583844492435454,0.038868020260334014,0.952478191919192,0.3832259397856878,0.3948,0.6867
13,0.027884757034778596,0.05123317041397095,0.9303270505050506,0.29966027477978746,0.3097,0.5788
14,0.02733750470995903,0.031213044106960297,0.9664987878787877,0.47072034795640083,0.4756,0.7727
15,0.026799379054307938,0.03189522924423218,0.9653540404040406,0.4604512824488941,0.4717,0.7641
16,0.02638171780347824,0.031968314170837404,0.9652271616161617,0.4637949334143107,0.468,0.7607
17,0.026011850838661192,0.033034555840492245,0.9641568989898991,0.448281994139645,0.4534,0.7494
18,0.025498061549663543,0.031157202076911927,0.9665887979797979,0.47073393019496806,0.481,0.774
19,0.025138114383220674,0.03452659404277802,0.9619559191919191,0.42892967745761945,0.4345,0.7352
20,0.024887627007961273,0.03576313707828522,0.95935198989899,0.41620731812403605,0.4223,0.723
21,0.024651039888858795,0.03179484211206436,0.9657130404040403,0.46688770808414437,0.4696,0.7625
22,0.024308450973033906,0.037501487958431244,0.9567654999999999,0.4126021288411373,0.4183,0.7081
23,0.02403016701221466,0.030675450456142426,0.9676161111111111,0.4827375692922443,0.4911,0.7783
24,0.02376371577978134,0.03269027917385101,0.9654227727272726,0.45672488501778985,0.4609,0.7608
25,0.023581365881562233,0.03127963751554489,0.966637484848485,0.47041208052626016,0.4798,0.7713
26,0.023202577351331712,0.03034414359331131,0.9685959191919191,0.4872692594789049,0.4908,0.7837
27,0.023043433363437654,0.030360463047027587,0.968210676767677,0.48298609804033027,0.4894,0.7813
28,0.02284752835273743,0.030186777269840242,0.9685972676767676,0.48536917129367224,0.4917,0.7865
29,0.022607807432413102,0.03208269997835159,0.9663265606060605,0.4708826675331456,0.4748,0.7692
30,0.022566208628416063,0.030363996517658233,0.9687680505050505,0.4874197336217339,0.4939,0.7869
31,0.022340860425233842,0.030826680994033812,0.9668928282828283,0.4846695352078762,0.4924,0.7798
32,0.02220936361551285,0.029469302344322205,0.9703316969696969,0.49701659261420394,0.5031,0.798
