epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.014392752337455749,0.01673940942287445,0.840383212121212,0.07033885403498673,0.0945,0.2982
2,0.011775747652053832,0.014255099177360534,0.8913972323232323,0.14732601738607584,0.1679,0.4239
3,0.010559898104667663,0.01338831627368927,0.9122666363636363,0.20346210292127703,0.2185,0.4903
4,0.009760208601951599,0.012914011669158936,0.9270263131313132,0.21544797093847984,0.2224,0.5318
5,0.009211089434623718,0.012826243543624877,0.9310375656565657,0.2390507564105653,0.2532,0.5419
6,0.0087609370470047,0.013288331580162049,0.9223309545454547,0.23745502608961144,0.2563,0.5219
7,0.00841414486169815,0.011592184400558472,0.9414954949494948,0.29849537136292886,0.2917,0.6149
8,0.008058140454292297,0.012208458971977233,0.9365255555555555,0.2781110783323072,0.2734,0.5799
9,0.007796716618537903,0.011537284135818482,0.9410192878787879,0.3209385466236369,0.3026,0.6158
10,0.007594221186637879,0.0114531973361969,0.9417763232323232,0.30173544293359433,0.3065,0.6189
11,0.007387053909301758,0.009904868865013123,0.9507891212121211,0.3775365510437559,0.387,0.6835
12,0.0071972255110740666,0.014157447481155395,0.9260929696969699,0.2595703443131753,0.2668,0.5369
13,0.007010356402397156,0.010124656796455384,0.9523375252525252,0.37541716659574226,0.3723,0.6865
14,0.006898582308292389,0.009533555471897125,0.9537572222222223,0.3927373059956299,0.384,0.7045
15,0.006752087571620941,0.011292927956581116,0.9439826919191919,0.3216235572776979,0.3195,0.6282
