epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.05658145060539246,0.07913687381744385,0.8141000101010103,0.06111651424885359,0.0823,0.2254
2,0.04549596185207367,0.10042308797836304,0.805422419191919,0.04380411216072313,0.07,0.178
3,0.04067153429508209,0.05779793210029602,0.9079724696969698,0.17430059973346673,0.1998,0.4521
4,0.03776119417905807,0.0594182088136673,0.9080467676767678,0.19350132386287672,0.2127,0.4591
5,0.03563219502449036,0.06644797961711883,0.8881693080808081,0.17119737333399457,0.1738,0.4111
6,0.0340246204996109,0.048174285531044005,0.9333142626262627,0.2744937883096614,0.2835,0.5703
7,0.032600169463157656,0.051198082637786864,0.9266455707070708,0.26599309529820503,0.2785,0.5496
8,0.03152625056028366,0.037681918799877166,0.9538735656565656,0.3785367220648404,0.391,0.6944
9,0.030529490416049958,0.034517264127731324,0.9596590808080808,0.417857160783162,0.426,0.7311
10,0.029657346012592317,0.03521946040391922,0.9587828383838384,0.4033952769475047,0.4141,0.7226
11,0.02887975833296776,0.032241752815246584,0.9642772878787877,0.45060200485524765,0.4607,0.7597
12,0.02816961958885193,0.038333234083652495,0.9545260404040404,0.3811529694211206,0.3783,0.6855
13,0.02766214013814926,0.03336949471235275,0.9623571363636364,0.43723447656434866,0.4472,0.7466
14,0.027012631452083588,0.03197550382614136,0.9645083434343436,0.45568574848336163,0.464,0.7633
15,0.026618971824645996,0.03346948297023773,0.9636036161616162,0.4380396346086782,0.4467,0.7452
