epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.02842428364276886,0.03142286937236786,0.8625426616161619,0.0990365751143281,0.1166,0.3119
2,0.022689034152030944,0.024557843613624574,0.9167844646464647,0.2255871133536386,0.2399,0.5334
3,0.020090983958244324,0.02616149492263794,0.9144716919191919,0.22500963484774222,0.2131,0.5331
4,0.01853428164482117,0.02431494538784027,0.9230505555555554,0.28257767301669323,0.2685,0.5848
5,0.017448798632621765,0.025902229952812196,0.9172046616161615,0.27251470305587644,0.2492,0.5762
6,0.016607473487854005,0.018233502757549286,0.9552102525252526,0.3890762134552886,0.3915,0.7176
7,0.015896022539138795,0.019834337067604065,0.9504383434343434,0.36090409102916543,0.3668,0.6803
8,0.015411764273643493,0.01834226894378662,0.9554783232323232,0.3951646642348006,0.4029,0.7067
9,0.014894435756206512,0.01688022291660309,0.9614149191919193,0.43881947494176843,0.4409,0.749
10,0.014482077968120574,0.0199570050239563,0.9496675858585857,0.3620816338878396,0.3651,0.6752
11,0.014164720022678375,0.01816844048500061,0.9568988181818182,0.41120293647573847,0.4117,0.7269
12,0.013918392958641052,0.01772996665239334,0.9581199191919194,0.41824125864453393,0.4173,0.7308
13,0.0136670787191391,0.016743371415138243,0.9622715151515152,0.4389362185557232,0.4473,0.7553
14,0.013389002811908721,0.016931431889533995,0.96197398989899,0.4413539313868267,0.4438,0.7463
15,0.013120570104122162,0.01688228770494461,0.9609139090909093,0.43485805523586796,0.4433,0.75
16,0.012996637864112854,0.018459814500808715,0.9551909393939394,0.40422476367193366,0.4144,0.7122
17,0.012819269258975982,0.017665353846549988,0.9581415959595958,0.42981114776120216,0.4247,0.7324
18,0.012648691515922546,0.018007975697517394,0.9572295353535354,0.41326160131937784,0.421,0.7242
19,0.012458056325912476,0.017464364206790924,0.9590304040404041,0.4332525824939393,0.4358,0.7379
20,0.012290469400882721,0.017264366698265074,0.9614087626262627,0.44259409354132295,0.4408,0.7416
21,0.012155413653850556,0.01698353818655014,0.9622727272727274,0.44951130623048985,0.456,0.7469
22,0.012074028396606446,0.019242373621463776,0.9531541212121213,0.4082947716056545,0.4056,0.7059
23,0.01197171406030655,0.015861214208602904,0.9658971818181818,0.4728180917181748,0.477,0.7734
24,0.011824147856235505,0.01788621017932892,0.9599241161616162,0.4342200952379235,0.4363,0.7381
25,0.011674633967876434,0.016394212567806245,0.9636799292929296,0.4616890558743792,0.4633,0.7584
