epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.031058005414009094,0.028509268260002135,0.8565524141414141,0.14214897272158739,0.1721,0.4175
2,0.02652542755126953,0.02623134460449219,0.888262611111111,0.1825822556142215,0.2097,0.4814
3,0.02398812945842743,0.02701108157634735,0.8965949292929294,0.18115076877531994,0.1979,0.4524
4,0.02227424506187439,0.023776331853866576,0.9160164545454547,0.248819805505173,0.2699,0.5577
5,0.021006516156196593,0.025035374665260315,0.9131591666666665,0.23251963556044838,0.2515,0.5233
6,0.019995932650566102,0.021380969882011415,0.9367167373737375,0.3060951147651212,0.3225,0.6248
7,0.019187413845062257,0.021276930236816406,0.9383328686868687,0.3091727851824972,0.321,0.6282
8,0.01853223129749298,0.0195264771938324,0.9470882525252524,0.35336586060614406,0.37,0.675
9,0.017995792729854583,0.020317765641212463,0.9450919848484847,0.33480255874397197,0.3441,0.6556
10,0.01745886102437973,0.021350725722312926,0.9421789090909093,0.3265871604340973,0.3436,0.6321
11,0.01696987011909485,0.018118483972549438,0.9552919444444445,0.39640982041276035,0.4049,0.7123
12,0.01655935579061508,0.019867177152633666,0.9495094444444444,0.3601164845655039,0.3766,0.6715
13,0.01619710585832596,0.017629573392868043,0.9575915252525253,0.40612361664148033,0.4217,0.7282
14,0.015918896415233613,0.017144848608970642,0.9595744797979799,0.4237431285498834,0.4317,0.739
15,0.015616184332370758,0.01801124448776245,0.9566549393939393,0.4029143600750001,0.4045,0.7178
16,0.015343223526477814,0.017010238754749298,0.961754313131313,0.43121133356226393,0.4435,0.7384
17,0.015041695444583893,0.017263836205005646,0.9607967929292931,0.4196787789407109,0.4264,0.734
18,0.014848710312843324,0.01765272091627121,0.9590833939393939,0.4151585066087556,0.4165,0.7265
19,0.014621605153083802,0.01692911764383316,0.9625497171717171,0.4357560091258209,0.4426,0.7405
20,0.014421566107273102,0.015616297781467437,0.9664526060606058,0.4650502446001676,0.4744,0.7746
