epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.028320189909934998,0.02830628366470337,0.8823062929292927,0.14220519198888895,0.164,0.4114
2,0.023040446557998657,0.030979577231407165,0.88305401010101,0.1339092370086651,0.1482,0.3779
3,0.020550171527862548,0.022830401968955992,0.9319664292929294,0.2754825507538748,0.2871,0.5853
4,0.019021941719055177,0.020944573998451232,0.9432752222222223,0.32294548670543155,0.3337,0.6393
5,0.017852118365764617,0.025025727081298826,0.9305727272727273,0.2631601489043955,0.2601,0.5573
6,0.017016329357624056,0.01787263083457947,0.9568847222222223,0.4037925007414735,0.4077,0.7188
7,0.01635816170692444,0.019152999591827393,0.9521573737373736,0.37806839253457075,0.3872,0.6887
8,0.0157052867603302,0.02379731707572937,0.9413145454545454,0.2783368871666621,0.2736,0.5696
9,0.01523403349161148,0.020349233102798462,0.9493176818181819,0.35625876109808774,0.3463,0.6673
10,0.014764122214317322,0.017142578506469726,0.9617174343434344,0.42224560891154034,0.4235,0.7408
11,0.014376729307174683,0.0176331947684288,0.9599743585858586,0.4123300862283813,0.4157,0.7251
12,0.01404705548286438,0.017068110990524292,0.9628308484848488,0.42581770733327884,0.4277,0.7448
13,0.013745219035148621,0.01902243928909302,0.9544175808080808,0.3942620309115113,0.4027,0.6995
14,0.013471947047710419,0.017144503283500673,0.9622157676767676,0.4308898935038812,0.4419,0.7363
15,0.013169155194759368,0.016319076991081236,0.9640086212121212,0.451321128545374,0.4621,0.7551
16,0.013020329263210296,0.019394707787036895,0.9563825353535351,0.3858691543073953,0.3902,0.6964
17,0.012841174335479736,0.016342258536815642,0.9648564343434342,0.4458559744497266,0.4522,0.7587
18,0.012555482833385468,0.021442240333557128,0.9469619494949494,0.3429514967225583,0.342,0.652
19,0.012352152972221375,0.01669834146499634,0.9636008282828284,0.45281160851285207,0.4609,0.7507
20,0.012212144145965576,0.015857528710365297,0.9667387070707071,0.4648216359924551,0.4678,0.7703
21,0.012081155755519867,0.015711413300037384,0.9672583939393938,0.46760730789364563,0.4756,0.7721
22,0.01194348482131958,0.015494511222839355,0.968457393939394,0.47661628028533215,0.4846,0.7787
23,0.011807170088291168,0.015541175007820129,0.968474101010101,0.4752408983512835,0.4831,0.7774
24,0.011690957911014557,0.015738112330436708,0.9674721616161616,0.469605902687083,0.4767,0.7689
25,0.01155189590215683,0.01623851238489151,0.9650717474747473,0.45815764157996497,0.4595,0.7639
