epoch,train_loss,test_loss,auc,f1,top1_acc,top5_acc
1,0.01631794768333435,0.0178111243724823,0.7621045404040402,0.02767726503143897,0.0525,0.1825
2,0.013587762784957885,0.016494462418556212,0.8332593282828283,0.07475971229271809,0.0989,0.2906
3,0.012012680768966675,0.013035710215568543,0.8999505606060606,0.181519918410348,0.2041,0.4884
4,0.010912558627128602,0.014569650864601135,0.8821406060606062,0.16060036696762064,0.1815,0.4485
5,0.010138449001312257,0.012680115127563476,0.9142873989898991,0.2212976460777086,0.2345,0.5469
6,0.00955624698638916,0.014271142148971558,0.9020157878787879,0.18093552920739067,0.2055,0.4915
7,0.009074573323726654,0.012733023881912232,0.9244108383838384,0.23590907527863542,0.2561,0.538
8,0.008675045611858367,0.011295933628082275,0.9374132121212122,0.30378648993382795,0.3064,0.6198
9,0.008364030883312225,0.013081828403472901,0.9155831111111111,0.25938032514470427,0.2583,0.5624
10,0.008074016962051392,0.011886426949501037,0.9353448181818181,0.29559455918425703,0.2953,0.6171
11,0.007823345091342925,0.011773647665977478,0.9314223232323232,0.29545102317973043,0.2957,0.6045
12,0.007624070360660553,0.010795727014541626,0.9411386464646465,0.31447261725710474,0.3198,0.6433
